22.10.2021 05:41:07 sql=[select * from grab_category where id = 0] 
22.10.2021 05:41:07 sql=[select * from grab_content where cid = 0  limit 20 offset 0 ] 
22.10.2021 05:41:07 sql=[select count(*) as c from grab_content where cid = 0] 
22.10.2021 05:41:43 sql=[select * from grab_category where id = 0] 
22.10.2021 05:41:43 sql=[select * from grab_content where cid = 0  limit 20 offset 0 ] 
22.10.2021 05:41:43 sql=[select count(*) as c from grab_content where cid = 0] 
22.10.2021 05:42:06 sql=[select * from grab_category where id = 0] 
22.10.2021 05:42:06 sql=[select * from grab_content where cid = 0  limit 20 offset 0 ] 
22.10.2021 05:42:06 sql=[select count(*) as c from grab_content where cid = 0] 
22.10.2021 05:49:00 sql=[select * from grab_category where id = 0] 
22.10.2021 05:49:00 sql=[select * from grab_content where cid = 0  limit 20 offset 0 ] 
22.10.2021 05:54:34 sql=[select * from grab_category where id = 0] 
22.10.2021 05:54:34 sql=[select * from grab_content where cid = 0  limit 20 offset 0 ] 
22.10.2021 05:54:45 sql=[select * from grab_category where id = 0] 
22.10.2021 05:54:45 sql=[select * from grab_content where cid = 0  limit 20 offset 0 ] 
22.10.2021 06:03:56 sql=[select * from grab_category where id = 0] 
22.10.2021 06:03:56 sql=[select * from grab_content where cid = 0  limit 20 offset 0 ] 
22.10.2021 06:05:12 sql=[select * from grab_category where id = 0] 
22.10.2021 06:05:12 sql=[select * from grab_content where cid = 0  limit 20 offset 0 ] 
22.10.2021 06:07:09 sql=[select * from grab_category where id = 0] 
22.10.2021 06:07:09 sql=[select * from grab_content where cid = 0  limit 20 offset 0 ] 
22.10.2021 06:12:08 sql=[select * from grab_category where id = 0] 
22.10.2021 06:12:19 sql=[select * from grab_category where id = 0] 
22.10.2021 06:12:30 sql=[select * from grab_category where id = 0] 
22.10.2021 06:12:30 sql=[select * from grab_content where cid = 0  limit 20 offset 0 ] 
22.10.2021 06:12:53 sql=[select * from grab_category where id = 0] 
22.10.2021 06:12:53 sql=[select * from grab_content where cid = 0  limit 20 offset 0 ] 
22.10.2021 06:13:04 sql=[select * from grab_category where id = 0] 
22.10.2021 06:13:05 sql=[select * from grab_content where cid = 0  limit 20 offset 0 ] 
22.10.2021 06:17:48 sql=[select * from grab_category where id = 0] 
22.10.2021 06:17:48 sql=[select * from grab_content where cid = 0  limit 20 offset 0 ] 
22.10.2021 06:19:49 sql=[select * from grab_category where id = 0] 
22.10.2021 06:19:49 sql=[select * from grab_category where id = 0] 
22.10.2021 07:00:26 sql=[SELECT * FROM `btl-1` WHERE 1] 
07.11.2021 12:50:28 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:28 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:28 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:28 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:28 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:28 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:28 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:32 sql=[SELECT * FROM `grab_content` WHERE id=2] 
07.11.2021 12:50:32 sql=[SELECT * FROM account_login order by id desc limit 1] 
07.11.2021 12:50:32 sql=[SELECT * FROM grab_user WHERE username = 'haha' ] 
07.11.2021 12:50:32 sql=[SELECT * FROM grab_cart WHERE productid = 2 AND userid = 1;] 
07.11.2021 12:50:32 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  0] 
07.11.2021 12:50:32 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  2] 
07.11.2021 12:50:32 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  17] 
07.11.2021 12:50:32 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  19] 
07.11.2021 12:50:32 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  4] 
07.11.2021 12:50:32 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:32 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:32 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:32 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:32 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:32 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:32 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:34 sql=[SELECT * FROM `grab_cart` WHERE id=4] 
07.11.2021 12:50:34 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  0] 
07.11.2021 12:50:34 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  2] 
07.11.2021 12:50:34 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  17] 
07.11.2021 12:50:34 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  19] 
07.11.2021 12:50:34 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  4] 
07.11.2021 12:50:34 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:34 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:34 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:34 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:34 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:34 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:34 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:34 <!-- sql=[delete from grab_cart WHERE id = 4] --> 
07.11.2021 12:50:35 sql=[SELECT * FROM account_login order by id desc limit 1] 
07.11.2021 12:50:35 sql=[SELECT * FROM grab_user WHERE username = 'haha' ] 
07.11.2021 12:50:35 sql=[SELECT * FROM grab_user gu left join grab_cart gc  on gc.userid =  gu.id left join grab_content gce on gc.productid = gce.id where gc.userid =  1;] 
07.11.2021 12:50:35 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  0] 
07.11.2021 12:50:35 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  2] 
07.11.2021 12:50:35 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  17] 
07.11.2021 12:50:35 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  19] 
07.11.2021 12:50:35 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  4] 
07.11.2021 12:50:35 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:35 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:35 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:35 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:35 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:35 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:35 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:36 sql=[SELECT * FROM `grab_content` WHERE id=27] 
07.11.2021 12:50:36 sql=[SELECT * FROM account_login order by id desc limit 1] 
07.11.2021 12:50:37 sql=[SELECT * FROM grab_user WHERE username = 'haha' ] 
07.11.2021 12:50:37 sql=[SELECT * FROM grab_cart WHERE productid = 27 AND userid = 1;] 
07.11.2021 12:50:37 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  0] 
07.11.2021 12:50:37 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  2] 
07.11.2021 12:50:37 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  17] 
07.11.2021 12:50:37 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  19] 
07.11.2021 12:50:37 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  4] 
07.11.2021 12:50:37 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:37 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:37 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:37 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:37 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:37 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:37 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:38 sql=[SELECT * FROM `grab_cart` WHERE id=26] 
07.11.2021 12:50:38 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  0] 
07.11.2021 12:50:38 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  2] 
07.11.2021 12:50:38 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  17] 
07.11.2021 12:50:38 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  19] 
07.11.2021 12:50:38 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  4] 
07.11.2021 12:50:38 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:38 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:38 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:38 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:38 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:38 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:38 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:38 <!-- sql=[delete from grab_cart WHERE id = 26] --> 
07.11.2021 12:50:39 sql=[SELECT * FROM account_login order by id desc limit 1] 
07.11.2021 12:50:39 sql=[SELECT * FROM grab_user WHERE username = 'haha' ] 
07.11.2021 12:50:39 sql=[SELECT * FROM grab_user gu left join grab_cart gc  on gc.userid =  gu.id left join grab_content gce on gc.productid = gce.id where gc.userid =  1;] 
07.11.2021 12:50:39 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  0] 
07.11.2021 12:50:39 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  2] 
07.11.2021 12:50:39 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  17] 
07.11.2021 12:50:39 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  19] 
07.11.2021 12:50:39 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  4] 
07.11.2021 12:50:39 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:39 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:39 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:39 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:39 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:39 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:39 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:41 sql=[SELECT * FROM `grab_content` WHERE id=50] 
07.11.2021 12:50:41 sql=[SELECT * FROM account_login order by id desc limit 1] 
07.11.2021 12:50:41 sql=[SELECT * FROM grab_user WHERE username = 'haha' ] 
07.11.2021 12:50:41 sql=[SELECT * FROM grab_cart WHERE productid = 50 AND userid = 1;] 
07.11.2021 12:50:41 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  0] 
07.11.2021 12:50:41 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  2] 
07.11.2021 12:50:41 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  17] 
07.11.2021 12:50:41 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  19] 
07.11.2021 12:50:41 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  4] 
07.11.2021 12:50:41 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:41 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:41 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:41 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:41 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:41 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:41 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:43 sql=[SELECT * FROM `grab_cart` WHERE id=19] 
07.11.2021 12:50:43 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  0] 
07.11.2021 12:50:43 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  2] 
07.11.2021 12:50:43 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  17] 
07.11.2021 12:50:43 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  19] 
07.11.2021 12:50:43 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  4] 
07.11.2021 12:50:43 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:43 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:43 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:43 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:43 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:43 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:43 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:43 <!-- sql=[delete from grab_cart WHERE id = 19] --> 
07.11.2021 12:50:44 sql=[SELECT * FROM account_login order by id desc limit 1] 
07.11.2021 12:50:44 sql=[SELECT * FROM grab_user WHERE username = 'haha' ] 
07.11.2021 12:50:44 sql=[SELECT * FROM grab_user gu left join grab_cart gc  on gc.userid =  gu.id left join grab_content gce on gc.productid = gce.id where gc.userid =  1;] 
07.11.2021 12:50:44 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  0] 
07.11.2021 12:50:44 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  2] 
07.11.2021 12:50:44 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  17] 
07.11.2021 12:50:44 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  19] 
07.11.2021 12:50:44 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  4] 
07.11.2021 12:50:44 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:44 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:44 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:44 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:44 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:44 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:44 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:47 sql=[SELECT * FROM account_login order by id desc limit 1] 
07.11.2021 12:50:47 sql=[SELECT * FROM grab_user WHERE username = 'haha' ] 
07.11.2021 12:50:47 sql=[SELECT * FROM grab_user gu left join grab_cart gc  on gc.userid =  gu.id left join grab_content gce on gc.productid = gce.id where gc.userid =  1;] 
07.11.2021 12:50:47 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  0] 
07.11.2021 12:50:47 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  2] 
07.11.2021 12:50:47 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  17] 
07.11.2021 12:50:47 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  19] 
07.11.2021 12:50:47 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  4] 
07.11.2021 12:50:47 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:47 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:47 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:47 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:47 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:47 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:47 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:51 sql=[SELECT * FROM account_login order by id desc limit 1] 
07.11.2021 12:50:51 sql=[SELECT * FROM grab_user WHERE username = 'haha' ] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  0] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  2] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  17] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  19] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  4] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  0] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  5] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  10] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  15] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  20] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  25] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  30] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  35] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  40] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  45] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  50] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  55] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  60] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  65] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  70] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  75] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  80] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  85] 
07.11.2021 12:50:51 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  90] 
07.11.2021 12:50:52 sql=[SELECT * FROM `grab_content` WHERE id=5] 
07.11.2021 12:50:52 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  0] 
07.11.2021 12:50:52 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  2] 
07.11.2021 12:50:52 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  17] 
07.11.2021 12:50:52 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  19] 
07.11.2021 12:50:52 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  4] 
07.11.2021 12:50:52 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:52 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:52 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:53 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:53 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:53 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:53 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:55 sql=[SELECT * FROM account_login order by id desc limit 1] 
07.11.2021 12:50:55 sql=[SELECT * FROM grab_user WHERE username = 'haha' ] 
07.11.2021 12:50:55 <!-- sql=[insert into grab_cart
	(quantity, productid, userid)
	values 
	('1','5','1')] --> 
07.11.2021 12:50:55 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  0] 
07.11.2021 12:50:55 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  2] 
07.11.2021 12:50:55 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  17] 
07.11.2021 12:50:55 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  19] 
07.11.2021 12:50:55 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  4] 
07.11.2021 12:50:55 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:55 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:55 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:55 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:55 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:55 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:55 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:56 sql=[SELECT * FROM account_login order by id desc limit 1] 
07.11.2021 12:50:56 sql=[SELECT * FROM grab_user WHERE username = 'haha' ] 
07.11.2021 12:50:56 sql=[SELECT * FROM grab_user gu left join grab_cart gc  on gc.userid =  gu.id left join grab_content gce on gc.productid = gce.id where gc.userid =  1;] 
07.11.2021 12:50:56 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  0] 
07.11.2021 12:50:56 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  2] 
07.11.2021 12:50:56 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  17] 
07.11.2021 12:50:56 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  19] 
07.11.2021 12:50:56 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  4] 
07.11.2021 12:50:56 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:56 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:56 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:56 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:56 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:56 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:56 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:58 sql=[SELECT * FROM account_login order by id desc limit 1] 
07.11.2021 12:50:58 sql=[SELECT * FROM grab_user WHERE username = 'haha' ] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  0] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  2] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  17] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  19] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  4] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  6] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  8] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  10] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  12] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  14] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_category` LIMIT 2 OFFSET  15] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_category` LIMIT 1 OFFSET  21] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  0] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  5] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  10] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  15] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  20] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  25] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  30] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  35] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  40] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  45] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  50] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  55] 
07.11.2021 12:50:58 sql=[SELECT * FROM `grab_content` LIMIT 5 OFFSET  60] 
